TeamID,StudentID,Activity,TaskLevel,Player,Board,EventDate,EventTime,EventTimestamp,TimeSpent,DataCode,DataDesc,Data01,Data02,Data03,Data04,Data05,Data06,ContextE,ContextR0,ContextR1,ContextR2,ContextR3,ContextGR1,ContextGR2,ContextGR3,ContextV1,ContextV2,ContextV3,ContextGV1,ContextGV2,ContextGV3,ContextConnected
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:15,1538501235278,2.361,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 4.9 0,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:15,1538501235280,0.002,3200,attached [probe] at [location],red,c14,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:17,1538501237178,1.898,3200,attached [probe] at [location],black,c20,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:17,1538501237180,0.002,3200,attached [probe] at [location],black,c20,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:19,1538501239401,2.221,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 0.7 2,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:19,1538501239401,0,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 0.7 2,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:19,1538501239404,0.003,3200,attached [probe] at [location],red,c14,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:19,1538501239405,0.001,3200,attached [probe] at [location],red,c14,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:20,1538501240861,1.456,3450,clicked [button] to change calculator from [value] to [value],3,,3,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Potatoes,181933,three-resistors-levelB-no-pulldown,3,Baked,2,10/02/2018,13:27:21,1538501241309,0.448,5000,sent [chat] of [type],goal is 9.41,unselected,,,,,14,180,560,680,220,100,820,120,4.78,5.8,1.88,1.15,9.41,1.38,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:21,1538501241528,0.219,3450,clicked [button] to change calculator from [value] to [value],.,3,3.,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:22,1538501242575,1.047,3450,clicked [button] to change calculator from [value] to [value],1,3.,3.1,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:27:22,1538501242984,0.409,5000,sent [chat] of [type],ok yea so divide your goal voltage by that and then subtract your r0 to get the resistor you need,unselected,,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:23,1538501243684,0.7,3450,clicked [button] to change calculator from [value] to [value],8,3.1,3.18,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:23,1538501243835,0.151,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_200,- 0 4.9,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:23,1538501243838,0.003,3300,changed DMM from [value] to [value],dcv_200,dcv_200,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:23,1538501243907,0.069,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_1000,h-,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:23,1538501243908,0.001,3300,changed DMM from [value] to [value],dcv_200,dcv_1000,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:27:23,1538501243911,0.003,5000,sent [chat] of [type],did it change back to ~11?,unselected,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244025,0.114,4300,took [measurement] with [red probe] [black probe] [dial position] [result],ac_voltage,c14,c20,acv_750,h,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244028,0.003,3300,changed DMM from [value] to [value],dcv_1000,acv_750,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244142,0.114,4300,took [measurement] with [red probe] [black probe] [dial position] [result],ac_voltage,c14,c20,acv_200,"  0 3.5",,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244144,0.002,3300,changed DMM from [value] to [value],acv_750,acv_200,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244207,0.063,3300,changed DMM from [value] to [value],acv_200,p_9v,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244312,0.105,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,c14,c20,dca_200mc," 1     ",,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244315,0.003,3300,changed DMM from [value] to [value],p_9v,dca_200mc,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244707,0.392,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,c14,c20,dca_2000mc," 1     ",,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244710,0.003,3300,changed DMM from [value] to [value],dca_200mc,dca_2000mc,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244792,0.082,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,c14,c20,dca_20m," 18.6 0",,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:24,1538501244795,0.003,3300,changed DMM from [value] to [value],dca_2000mc,dca_20m,,,,,8,150,180,680,100,150,150,150,1.3,4.9,0.72,2,2,2,true
Potatoes,181940,three-resistors-levelB-no-pulldown,3,Fries,3,10/02/2018,13:27:26,1538501246236,1.441,5000,sent [chat] of [type],My goal is 1.38 V,unselected,,,,,14,180,560,680,220,100,820,120,4.78,5.8,1.88,1.15,9.41,1.38,true
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:27:26,1538501246339,0.103,3500,opened zoom,,,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:26,1538501246460,0.121,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,c14,c20,dca_20m," 16.6 7",,8,150,180,680,150,150,150,150,1.24,4.69,1.03,2,2,2,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:26,1538501246602,0.142,3450,clicked [button] to change calculator from [value] to [value],÷,3.18,3.18÷,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:27,1538501247082,0.48,4000,changed [resistor] from [value] to [value] via [keypress],r3,100,150,change,,,8,150,180,680,150,150,150,150,1.24,4.69,1.03,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:27,1538501247082,0,4000,changed [resistor] from [value] to [value] via [keypress],r3,150,150,change,,,8,150,180,680,150,150,150,150,1.24,4.69,1.03,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:27,1538501247084,0.002,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 1.0 3,,8,150,180,680,150,150,150,150,1.24,4.69,1.03,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:27,1538501247085,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 1.0 3,,8,150,180,680,150,150,150,150,1.24,4.69,1.03,2,2,2,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:27:28,1538501248700,1.615,3500,opened zoom,,,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,true
Potatoes,181945,three-resistors-levelB-no-pulldown,3,Mashed,1,10/02/2018,13:27:29,1538501249911,1.211,5000,sent [chat] of [type],goal is 1.15,unselected,,,,,14,180,560,680,220,100,820,120,4.78,5.8,1.88,1.15,9.41,1.38,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:30,1538501250045,0.134,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,c14,c20,dca_20m," 14.5 5",,8,150,180,680,220,150,150,150,1.17,4.42,1.43,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:30,1538501250290,0.245,4000,changed [resistor] from [value] to [value] via [keypress],r3,150,220,change,,,8,150,180,680,220,150,150,150,1.17,4.42,1.43,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:30,1538501250298,0.008,4000,changed [resistor] from [value] to [value] via [keypress],r3,220,220,change,,,8,150,180,680,220,150,150,150,1.17,4.42,1.43,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:30,1538501250299,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 1.4 3,,8,150,180,680,220,150,150,150,1.17,4.42,1.43,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:30,1538501250301,0.002,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 1.4 3,,8,150,180,680,220,150,150,150,1.17,4.42,1.43,2,2,2,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:31,1538501251943,1.642,2400,dragged calculator from [top] [right] to [top] [right],48,87,56,253,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:32,1538501252250,0.307,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,c14,c20,dca_20m," 12.1 2",,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:32,1538501252858,0.608,4000,changed [resistor] from [value] to [value] via [keypress],r3,220,330,change,,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:32,1538501252864,0.006,4000,changed [resistor] from [value] to [value] via [keypress],r3,330,330,change,,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:32,1538501252867,0.003,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 1.9 7,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:32,1538501252868,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 1.9 7,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:32,1538501252888,0.02,3450,clicked [button] to change calculator from [value] to [value],.,3.18÷,3.18÷.,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:27:33,1538501253526,0.638,4500,viewed [board] in zoom,2,,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:33,1538501253532,0.006,3450,clicked [button] to change calculator from [value] to [value],0,3.18÷.,3.18÷.0,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:34,1538501254336,0.804,3450,clicked [button] to change calculator from [value] to [value],3,3.18÷.0,3.18÷.03,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:35,1538501255006,0.67,3450,clicked [button] to change calculator from [value] to [value],6,3.18÷.03,3.18÷.036,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:35,1538501255157,0.151,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,c14,c20,dca_20m," 11.1 1",,8,150,180,680,390,150,150,150,1.03,3.89,2.23,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:35,1538501255759,0.602,4000,changed [resistor] from [value] to [value] via [keypress],r3,330,390,change,,,8,150,180,680,390,150,150,150,1.03,3.89,2.23,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:35,1538501255769,0.01,4000,changed [resistor] from [value] to [value] via [keypress],r3,390,390,change,,,8,150,180,680,390,150,150,150,1.03,3.89,2.23,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:35,1538501255770,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 2.2 3,,8,150,180,680,390,150,150,150,1.03,3.89,2.23,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:35,1538501255772,0.002,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 2.2 3,,8,150,180,680,390,150,150,150,1.03,3.89,2.23,2,2,2,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:27:36,1538501256168,0.396,4500,viewed [board] in zoom,3,,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:36,1538501256801,0.633,4400,performed [calculation] with [result],3.18/.036,88.33333333333334,,,,,8,220,270,390,27,180,330,100,2.38,3.44,0.24,1.73,3.18,0.96,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:37,1538501257043,0.242,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,c14,c20,dca_200m,"  1 1.1",,8,150,180,680,390,150,150,150,1.03,3.89,2.23,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:37,1538501257045,0.002,3300,changed DMM from [value] to [value],dca_20m,dca_200m,,,,,8,150,180,680,390,150,150,150,1.03,3.89,2.23,2,2,2,true
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:27:37,1538501257046,0.001,3510,closed zoom,,,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:37,1538501257306,0.26,3300,changed DMM from [value] to [value],dca_200m,c_10a,,,,,8,150,180,680,390,150,150,150,1.03,3.89,2.23,2,2,2,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:27:37,1538501257319,0.013,3510,closed zoom,,,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:37,1538501257345,0.026,3300,changed DMM from [value] to [value],c_10a,hfe,,,,,8,150,180,680,390,150,150,150,1.03,3.89,2.23,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:38,1538501258167,0.822,4000,changed [resistor] from [value] to [value] via [keypress],r3,390,330,change,,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:38,1538501258168,0.001,4000,changed [resistor] from [value] to [value] via [keypress],r3,330,330,change,,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:38,1538501258176,0.008,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 1.9 7,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181937,three-resistors-levelA-no-pulldown,2,Valley,3,10/02/2018,13:27:38,1538501258177,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 1.9 7,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:39,1538501259914,1.737,3300,changed DMM from [value] to [value],hfe,diode,,,,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:39,1538501259953,0.039,4300,took [measurement] with [red probe] [black probe] [dial position] [result],resistance,c14,c20,r_200,"  6 6.2",,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:39,1538501259954,0.001,3300,changed DMM from [value] to [value],diode,r_200,,,,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:42,1538501262055,2.101,4300,took [measurement] with [red probe] [black probe] [dial position] [result],resistance,c14,c20,r_2000,"  0 6 6",,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:42,1538501262059,0.004,3300,changed DMM from [value] to [value],r_200,r_2000,,,,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Potatoes,181933,three-resistors-levelB-no-pulldown,3,Baked,2,10/02/2018,13:27:42,1538501262565,0.506,5000,sent [chat] of [type],what circuit is what,unselected,,,,,14,180,560,680,220,100,820,120,4.78,5.8,1.88,1.15,9.41,1.38,true
Potatoes,181945,three-resistors-levelB-no-pulldown,3,Mashed,1,10/02/2018,13:27:42,1538501262709,0.144,3400,opened calculator,,,,,,,14,180,560,680,220,100,820,120,4.78,5.8,1.88,1.15,9.41,1.38,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:43,1538501263561,0.852,4000,changed [resistor] from [value] to [value] via [keypress],r2,390,82,change,,,8,220,270,82,27,180,330,100,3.61,1.1,0.36,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:43,1538501263562,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c20,c14,dcv_20,"  1.1 0",,8,220,270,82,27,180,330,100,3.61,1.1,0.36,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:43,1538501263562,0,4000,changed [resistor] from [value] to [value] via [keypress],r2,82,82,change,,,8,220,270,82,27,180,330,100,3.61,1.1,0.36,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:43,1538501263565,0.003,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c20,c14,dcv_20,"  1.1 0",,8,220,270,82,27,180,330,100,3.61,1.1,0.36,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:27:43,1538501263654,0.089,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 3.6 1,,8,220,270,82,27,180,330,100,3.61,1.1,0.36,1.73,3.18,0.96,true
Vegetables,181929,three-resistors-levelB-no-pulldown,3,Celery,3,10/02/2018,13:27:44,1538501264061,0.407,5000,sent [chat] of [type],you dont need to subtract the r0 resistor,unselected,,,,,8,220,270,82,27,180,330,100,3.61,1.1,0.36,1.73,3.18,0.96,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:44,1538501264210,0.149,4300,took [measurement] with [red probe] [black probe] [dial position] [result],resistance,c14,c20,r_200,"  6 6.2",,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Geography,181947,three-resistors-levelA-no-pulldown,2,Plain,2,10/02/2018,13:27:44,1538501264211,0.001,3300,changed DMM from [value] to [value],r_2000,r_200,,,,,8,150,180,680,330,150,150,150,1.07,4.06,1.97,2,2,2,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:44,1538501264924,0.713,3410,closed calculator,,,,,,,8,220,270,82,27,180,330,100,3.61,1.1,0.36,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:27:49,1538501269048,4.124,4000,changed [resistor] from [value] to [value] via [keypress],r1,270,220,change,,,8,220,220,82,27,180,330,100,3.21,1.19,0.39,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:27:49,1538501269058,0.01,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c14,c20,dcv_20,- 3.2 1,,8,220,220,82,27,180,330,100,3.21,1.19,0.39,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:49,1538501269250,0.192,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c20,c14,dcv_20,"  1.1 9",,8,220,220,82,27,180,330,100,3.21,1.19,0.39,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:49,1538501269250,0,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c20,c14,dcv_20,"  1.1 9",,8,220,220,82,27,180,330,100,3.21,1.19,0.39,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:49,1538501269252,0.002,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c20,c14,dcv_20,"  1.1 9",,8,220,220,82,27,180,330,100,3.21,1.19,0.39,1.73,3.18,0.96,true
Vegetables,181939,three-resistors-levelB-no-pulldown,3,Tomato,2,10/02/2018,13:27:49,1538501269253,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c20,c14,dcv_20,"  1.1 9",,8,220,220,82,27,180,330,100,3.21,1.19,0.39,1.73,3.18,0.96,true
Potatoes,181933,three-resistors-levelB-no-pulldown,3,Baked,2,10/02/2018,13:27:49,1538501269302,0.049,5000,sent [chat] of [type],im 2,unselected,,,,,14,180,560,680,220,100,820,120,4.78,5.8,1.88,1.15,9.41,1.38,true
Dogs,181942,three-resistors-tutorial-no-pulldown,2,Poodle,1,10/02/2018,13:27:50,1538501270299,0.997,1000,started session,,,,,,,12,820,390,330,470,820,820,820,2.33,1.97,2.81,3,3,3,true
Dogs,181942,three-resistors-tutorial-no-pulldown,2,Poodle,1,10/02/2018,13:27:50,1538501270299,0,1500,chose [group],Dogs,,,,,,12,820,390,330,470,820,820,820,2.33,1.97,2.81,3,3,3,true
Dogs,181942,three-resistors-tutorial-no-pulldown,2,Poodle,1,10/02/2018,13:27:50,1538501270301,0.002,1100,joined [group],Dogs,,,,,,12,820,390,330,470,820,820,820,2.33,1.97,2.81,3,3,3,true
Dogs,181942,three-resistors-tutorial-no-pulldown,2,Poodle,1,10/02/2018,13:27:50,1538501270302,0.001,1700,chose [board],0,,,,,,12,820,390,330,470,820,820,820,2.33,1.97,2.81,3,3,3,true
Dogs,181942,three-resistors-tutorial-no-pulldown,2,Poodle,1,10/02/2018,13:27:50,1538501270302,0,1600,chose [username],Poodle,,,,,,12,820,390,330,470,820,820,820,2.33,1.97,2.81,3,3,3,true
Dogs,181942,three-resistors-tutorial-no-pulldown,2,Poodle,1,10/02/2018,13:27:50,1538501270608,0.306,1200,loaded [activity],three-resistors,,,,,,12,820,390,330,470,820,820,820,2.33,1.97,2.81,3,3,3,true
Dogs,181942,three-resistors-tutorial-no-pulldown,2,Poodle,1,10/02/2018,13:27:50,1538501270609,0.001,1210,loaded [level],2,,,,,,12,820,390,330,470,820,820,820,2.33,1.97,2.81,3,3,3,true
Dogs,181942,three-resistors-tutorial-no-pulldown,2,Poodle,1,10/02/2018,13:27:50,1538501270611,0.002,1300,loaded goals [R1] [R2] [R3],100,100,100,,,,11,100,390,330,470,100,100,100,3.33,2.81,4.01,2.75,2.75,2.75,true
Dogs,181942,three-resistors-tutorial-no-pulldown,2,Poodle,1,10/02/2018,13:27:50,1538501270611,0,7000,started tutorial step [number] with title '[title]',1,Change the resistor,,,,,11,100,390,330,470,100,100,100,3.33,2.81,4.01,2.75,2.75,2.75,true
